GID,Trait,Env,Response
420,NWI,LND15,-0.046931031
421,NWI,LND15,-0.063561028
422,NWI,LND15,-0.051423914
423,NWI,LND15,-0.051581282
424,NWI,LND15,-0.04958678
425,NWI,LND15,-0.047263273
426,NWI,LND15,-0.028133441
427,NWI,LND15,-0.037439222
428,NWI,LND15,-0.028548159
429,NWI,LND15,-0.042148629
430,NWI,LND15,-0.039870953
431,NWI,LND15,-0.049249222
432,NWI,LND15,-0.04825794
433,NWI,LND15,-0.036562014
434,NWI,LND15,-0.037314231
435,NWI,LND15,-0.030845553
436,NWI,LND15,-0.02616738
437,NWI,LND15,-0.039122723
438,NWI,LND15,-0.058003646
439,NWI,LND15,-0.054875241
440,NWI,LND15,-0.056163701
441,NWI,LND15,-0.046662522
442,NWI,LND15,-0.031294248
443,NWI,LND15,-0.030539274
444,NWI,LND15,-0.056781244
445,NWI,LND15,-0.064303699
446,NWI,LND15,-0.04330716
447,NWI,LND15,-0.038202584
448,NWI,LND15,-0.043827934
449,NWI,LND15,-0.06881456
450,NWI,LND15,-0.034605315
451,NWI,LND15,-0.011980427
452,NWI,LND15,-0.010160621
453,NWI,LND15,-0.016407811
454,NWI,LND15,-0.043259073
455,NWI,LND15,-0.041138303
456,NWI,LND15,-0.030370987
1,GY,LND17,2.887976667
2,GY,LND17,3.197676667
3,GY,LND17,3.320376667
4,GY,LND17,3.842376667
5,GY,LND17,2.992876667
6,GY,LND17,2.097776667
7,GY,LND17,2.097776667
8,GY,LND17,2.610876667
9,GY,LND17,2.154276667
10,GY,LND17,2.382876667
11,GY,LND17,2.578576667
12,GY,LND17,2.904776667
13,GY,LND17,3.263176667
14,GY,LND17,3.197976667
15,GY,LND17,2.179176667
16,GY,LND17,3.189876667
17,GY,LND17,2.733286667
18,GY,LND17,2.863746667
19,GY,LND17,2.537576667
20,GY,LND17,4.135376667
21,GY,LND17,4.347376667
22,GY,LND17,4.543376667
23,GY,LND17,4.608376667
24,GY,LND17,4.461376667
25,GY,LND17,2.554376667
26,GY,LND17,2.651876667
27,GY,LND17,2.358676667
28,GY,LND17,3.027176667
29,GY,LND17,4.608376667
30,GY,LND17,5.130376667
31,GY,LND17,4.885376667
32,GY,LND17,4.233376667
33,GY,LND17,3.776976667
34,GY,LND17,3.059476667
35,GY,LND17,2.992876667
36,GY,LND17,3.010376667
37,GY,LND17,3.255176667
38,GY,LND17,3.108576667
39,GY,LND17,2.668076667
40,GY,LND17,2.984176667
41,GY,LND17,3.735976667
42,GY,LND17,2.920876667
43,GY,LND17,2.806586667
44,GY,LND17,2.023776667
45,GY,LND17,2.839536667
46,GY,LND17,2.725216667
47,GY,LND17,2.871816667
48,GY,LND17,2.284776667
49,GY,LND17,3.409776667
50,GY,LND17,2.448176667
51,GY,LND17,2.431376667
52,GY,LND17,1.926276667
53,GY,LND17,3.360776667
54,GY,LND17,2.725216667
55,GY,LND17,3.328476667
56,GY,LND17,2.545676667
57,GY,LND17,2.219476667
58,GY,LND17,3.083676667
59,GY,LND17,3.344576667
60,GY,LND17,3.557076667
61,GY,LND17,4.485376667
62,GY,LND17,0.361376667
63,GY,LND17,2.773634667
64,GY,LND17,2.399076667
65,GY,LND17,3.540276667
66,GY,LND17,3.295476667
67,GY,LND17,3.018376667
68,GY,LND17,3.279376667
69,GY,LND17,3.116576667
70,GY,LND17,2.937076667
71,GY,LND17,3.458876667
72,GY,LND17,3.450876667
73,GY,LND17,3.564476667
74,GY,LND17,3.377576667
75,GY,LND17,3.654576667
76,GY,LND17,3.621676667
77,GY,LND17,2.758166667
78,GY,LND17,4.143376667
79,GY,LND17,3.524176667
80,GY,LND17,3.359376667
81,GY,LND17,4.387376667
82,GY,LND17,3.247076667
83,GY,LND17,3.801376667
84,GY,LND17,3.801376667
85,GY,LND17,2.138076667
86,GY,LND17,1.942376667
87,GY,LND17,1.274376667
88,GY,LND17,2.154976667
89,GY,LND17,3.801376667
90,GY,LND17,4.045376667
91,GY,LND17,2.790446667
92,GY,LND17,3.735976667
93,GY,LND17,2.080976667
94,GY,LND17,3.458876667
95,GY,LND17,2.888676667
96,GY,LND17,2.610876667
97,GY,LND17,2.610876667
98,GY,LND17,2.554076667
99,GY,LND17,3.858376667
100,GY,LND17,3.157276667
101,GY,LND17,3.662376667
102,GY,LND17,3.858376667
103,GY,LND17,2.578576667
104,GY,LND17,2.399076667
105,GY,LND17,3.695276667
106,GY,LND17,3.009976667
107,GY,LND17,2.455876667
108,GY,LND17,2.814996667
109,GY,LND17,2.064476667
110,GY,LND17,2.097476667
111,GY,LND17,1.591376667
112,GY,LND17,2.619276667
113,GY,LND17,2.252476667
114,GY,LND17,2.268576667
115,GY,LND17,2.912476667
116,GY,LND17,1.478376667
117,GY,LND17,3.222576667
118,GY,LND17,3.173476667
119,GY,LND17,1.608376667
120,GY,LND17,2.798176667
121,GY,LND17,3.270976667
122,GY,LND17,2.178776667
123,GY,LND17,2.847276667
124,GY,LND17,2.993876667
125,GY,LND17,3.352976667
126,GY,LND17,3.842376667
127,GY,LND17,3.222576667
128,GY,LND17,2.219476667
129,GY,LND17,2.431376667
130,GY,LND17,2.806586667
131,GY,LND17,1.975376667
132,GY,LND17,1.910176667
133,GY,LND17,2.676076667
134,GY,LND17,2.496576667
135,GY,LND17,2.333776667
136,GY,LND17,2.382876667
137,GY,LND17,2.056776667
138,GY,LND17,2.529476667
139,GY,LND17,2.366776667
140,GY,LND17,2.529476667
141,GY,LND17,2.659976667
142,GY,LND17,3.165076667
143,GY,LND17,2.839536667
144,GY,LND17,3.214076667
145,GY,LND17,3.263176667
146,GY,LND17,2.415176667
147,GY,LND17,3.181876667
148,GY,LND17,3.165076667
149,GY,LND17,3.475076667
150,GY,LND17,2.757496667
151,GY,LND17,3.165076667
152,GY,LND17,3.621676667
153,GY,LND17,3.295476667
154,GY,LND17,2.268576667
155,GY,LND17,1.910176667
156,GY,LND17,2.105876667
157,GY,LND17,1.795776667
158,GY,LND17,2.040576667
159,GY,LND17,2.171076667
160,GY,LND17,3.279376667
161,GY,LND17,2.496576667
162,GY,LND17,3.067476667
163,GY,LND17,3.768276667
164,GY,LND17,3.328476667
165,GY,LND17,2.121976667
166,GY,LND17,4.013376667
167,GY,LND17,3.442076667
168,GY,LND17,2.951876667
169,GY,LND17,2.007676667
170,GY,LND17,2.284776667
171,GY,LND17,2.072876667
172,GY,LND17,1.095376667
173,GY,LND17,1.274376667
174,GY,LND17,1.290376667
175,GY,LND17,2.790446667
176,GY,LND17,3.067476667
177,GY,LND17,1.355376667
178,GY,LND17,2.072876667
179,GY,LND17,2.105876667
180,GY,LND17,2.643876667
181,GY,LND17,2.448176667
182,GY,LND17,2.578576667
183,GY,LND17,2.904076667
184,GY,LND17,2.105876667
185,GY,LND17,2.806586667
186,GY,LND17,2.676076667
187,GY,LND17,3.230276667
188,GY,LND17,3.344576667
189,GY,LND17,2.561776667
190,GY,LND17,3.556376667
191,GY,LND17,2.415176667
192,GY,LND17,2.488476667
193,GY,LND17,2.847606667
194,GY,LND17,2.374876667
195,GY,LND17,2.341876667
196,GY,LND17,2.407076667
197,GY,LND17,2.521476667
198,GY,LND17,2.537576667
199,GY,LND17,2.472376667
200,GY,LND17,3.401776667
201,GY,LND17,2.130076667
202,GY,LND17,2.586676667
203,GY,LND17,2.912876667
204,GY,LND17,3.906376667
205,GY,LND17,3.434076667
206,GY,LND17,2.341876667
207,GY,LND17,3.303576667
208,GY,LND17,2.569876667
209,GY,LND17,2.521476667
210,GY,LND17,2.961276667
211,GY,LND17,3.255176667
212,GY,LND17,2.504676667
213,GY,LND17,2.586676667
214,GY,LND17,2.847276667
215,GY,LND17,2.553776667
216,GY,LND17,3.466676667
217,GY,LND17,3.776676667
218,GY,LND17,1.991176667
219,GY,LND17,2.961276667
220,GY,LND17,2.472376667
221,GY,LND17,2.358076667
222,GY,LND17,3.205676667
223,GY,LND17,2.847276667
224,GY,LND17,3.369176667
225,GY,LND17,3.092076667
226,GY,LND17,2.455876667
227,GY,LND17,2.374876667
228,GY,LND17,2.195276667
229,GY,LND17,3.140776667
230,GY,LND17,2.749426667
231,GY,LND17,1.967276667
232,GY,LND17,1.902076667
233,GY,LND17,2.684196667
234,GY,LND17,2.733286667
235,GY,LND17,2.276676667
236,GY,LND17,2.831466667
237,GY,LND17,2.814656667
238,GY,LND17,2.440076667
239,GY,LND17,2.766236667
240,GY,LND17,1.820676667
241,GY,LND17,1.836876667
242,GY,LND17,3.074276667
243,GY,LND17,1.217376667
244,GY,LND17,4.005376667
245,GY,LND17,2.179176667
246,GY,LND17,1.869076667
247,GY,LND17,1.787776667
248,GY,LND17,2.032576667
249,GY,LND17,3.140776667
250,GY,LND17,1.576376667
251,GY,LND17,4.445376667
252,GY,LND17,2.863746667
253,GY,LND17,-0.233623333
254,GY,LND17,-0.233623333
255,GY,LND17,3.059476667
256,GY,LND17,3.842376667
257,GY,LND17,2.423976667
258,GY,LND17,2.309576667
259,GY,LND17,3.385576667
260,GY,LND17,2.749426667
261,GY,LND17,1.690376667
262,GY,LND17,3.287376667
263,GY,LND17,2.814656667
264,GY,LND17,2.733286667
265,GY,LND17,2.179176667
266,GY,LND17,2.684196667
267,GY,LND17,2.521476667
268,GY,LND17,4.192376667
269,GY,LND17,3.189876667
270,GY,LND17,1.852976667
271,GY,LND17,2.521476667
272,GY,LND17,2.440076667
273,GY,LND17,2.586676667
274,GY,LND17,2.031876667
275,GY,LND17,2.896076667
276,GY,LND17,3.776376667
277,GY,LND17,2.635076667
278,GY,LND17,2.700336667
279,GY,LND17,2.717146667
280,GY,LND17,2.187176667
281,GY,LND17,2.349976667
282,GY,LND17,2.659976667
283,GY,LND17,2.815326667
284,GY,LND17,4.110376667
285,GY,LND17,3.247076667
286,GY,LND17,2.936676667
287,GY,LND17,2.757826667
288,GY,LND17,3.352976667
289,GY,LND17,3.409776667
290,GY,LND17,3.002276667
291,GY,LND17,2.969376667
292,GY,LND17,2.187176667
293,GY,LND17,2.513376667
294,GY,LND17,2.920876667
295,GY,LND17,2.839536667
296,GY,LND17,2.920876667
297,GY,LND17,3.360776667
298,GY,LND17,2.415176667
299,GY,LND17,2.985776667
300,GY,LND17,3.197676667
301,GY,LND17,2.920576667
302,GY,LND17,3.426276667
303,GY,LND17,3.181476667
304,GY,LND17,3.866376667
305,GY,LND17,3.132376667
306,GY,LND17,2.855346667
307,GY,LND17,2.285076667
308,GY,LND17,3.279676667
309,GY,LND17,3.295876667
310,GY,LND17,2.806246667
311,GY,LND17,2.969676667
312,GY,LND17,2.708736667
313,GY,LND17,3.124676667
314,GY,LND17,3.116276667
315,GY,LND17,2.692596667
316,GY,LND17,3.654276667
317,GY,LND17,3.067176667
318,GY,LND17,2.936676667
319,GY,LND17,2.513076667
320,GY,LND17,3.165376667
321,GY,LND17,3.018776667
322,GY,LND17,1.877576667
323,GY,LND17,2.692596667
324,GY,LND17,2.464276667
325,GY,LND17,2.904776667
326,GY,LND17,4.045376667
327,GY,LND17,4.355376667
328,GY,LND17,3.116276667
329,GY,LND17,3.288076667
330,GY,LND17,2.782376667
331,GY,LND17,1.478376667
332,GY,LND17,2.016376667
333,GY,LND17,2.937076667
334,GY,LND17,3.296176667
335,GY,LND17,4.323376667
336,GY,LND17,3.686876667
337,GY,LND17,3.636476667
338,GY,LND17,3.051376667
339,GY,LND17,3.850376667
340,GY,LND17,3.475076667
341,GY,LND17,4.159376667
342,GY,LND17,3.621676667
343,GY,LND17,3.669376667
344,GY,LND17,3.328476667
345,GY,LND17,3.230976667
346,GY,LND17,2.937076667
347,GY,LND17,3.083676667
348,GY,LND17,3.817376667
349,GY,LND17,3.165676667
350,GY,LND17,2.937076667
351,GY,LND17,2.888676667
352,GY,LND17,2.725216667
353,GY,LND17,3.475076667
354,GY,LND17,3.882376667
355,GY,LND17,2.920876667
356,GY,LND17,2.659976667
357,GY,LND17,2.725216667
358,GY,LND17,3.132776667
359,GY,LND17,3.540276667
360,GY,LND17,2.781704167
361,GY,LND17,2.569876667
362,GY,LND17,2.390976667
363,GY,LND17,2.423276667
364,GY,LND17,3.956376667
365,GY,LND17,3.401776667
366,GY,LND17,3.890376667
367,GY,LND17,3.466976667
368,GY,LND17,2.423276667
369,GY,LND17,2.668076667
370,GY,LND17,2.765566667
371,GY,LND17,2.635076667
372,GY,LND17,2.227576667
373,GY,LND17,4.494376667
374,GY,LND17,3.776376667
375,GY,LND17,3.580676667
376,GY,LND17,2.814656667
377,GY,LND17,3.156976667
378,GY,LND17,4.347376667
379,GY,LND17,2.961276667
380,GY,LND17,3.189276667
381,GY,LND17,2.668076667
382,GY,LND17,2.162376667
383,GY,LND17,3.156976667
384,GY,LND17,3.287376667
385,GY,LND17,3.988376667
386,GY,LND17,3.857376667
387,GY,LND17,3.644476667
388,GY,LND17,3.123976667
389,GY,LND17,3.173076667
390,GY,LND17,3.238376667
391,GY,LND17,2.749426667
392,GY,LND17,3.107876667
393,GY,LND17,2.863746667
394,GY,LND17,3.678776667
395,GY,LND17,3.744076667
396,GY,LND17,3.825376667
397,GY,LND17,3.026476667
398,GY,LND17,3.744076667
399,GY,LND17,2.887976667
400,GY,LND17,1.307376667
401,GY,LND17,3.849376667
402,GY,LND17,4.045376667
403,GY,LND17,2.822726667
404,GY,LND17,3.018376667
405,GY,LND17,3.572576667
406,GY,LND17,3.165076667
407,GY,LND17,2.969376667
408,GY,LND17,3.360776667
409,GY,LND17,3.165076667
410,GY,LND17,3.067476667
411,GY,LND17,2.937076667
412,GY,LND17,3.263176667
413,GY,LND17,2.757496667
414,GY,LND17,2.937076667
415,GY,LND17,3.279376667
416,GY,LND17,2.806586667
417,GY,LND17,2.920876667
418,GY,LND17,3.507376667
419,GY,LND17,4.404376667
420,GY,LND17,4.861376667
421,GY,LND17,4.877376667
422,GY,LND17,4.404376667
423,GY,LND17,4.127376667
424,GY,LND17,4.730376667
425,GY,LND17,4.143376667
426,GY,LND17,3.181876667
427,GY,LND17,2.887976667
428,GY,LND17,3.263176667
429,GY,LND17,2.773634667
430,GY,LND17,2.822726667
431,GY,LND17,3.540276667
432,GY,LND17,3.507376667
433,GY,LND17,3.295476667
434,GY,LND17,3.997376667
435,GY,LND17,3.507376667
436,GY,LND17,3.376876667
437,GY,LND17,3.359376667
438,GY,LND17,3.703076667
439,GY,LND17,4.143376667
440,GY,LND17,3.785376667
441,GY,LND17,3.817376667
442,GY,LND17,3.311676667
443,GY,LND17,3.801376667
444,GY,LND17,3.931376667
445,GY,LND17,5.056376667
446,GY,LND17,4.648376667
447,GY,LND17,3.458876667
448,GY,LND17,3.980376667
449,GY,LND17,4.535376667
450,GY,LND17,3.067476667
451,GY,LND17,2.252476667
452,GY,LND17,2.333776667
453,GY,LND17,2.105876667
454,GY,LND17,2.937076667
455,GY,LND17,2.838866667
456,GY,LND17,2.920576667
1,NWI,LND17,-0.036297816
2,NWI,LND17,-0.030117626
3,NWI,LND17,-0.042718315
4,NWI,LND17,-0.044090488
5,NWI,LND17,-0.034279825
6,NWI,LND17,-0.025100321
7,NWI,LND17,-0.022297403
8,NWI,LND17,-0.034511926
9,NWI,LND17,-0.034258753
10,NWI,LND17,-0.026397301
11,NWI,LND17,-0.035855125
12,NWI,LND17,-0.025322569
13,NWI,LND17,-0.049941954
14,NWI,LND17,-0.042788043
15,NWI,LND17,-0.043305336
16,NWI,LND17,-0.03609007
17,NWI,LND17,-0.030485009
18,NWI,LND17,-0.035626312
19,NWI,LND17,-0.029394972
20,NWI,LND17,-0.04217045
21,NWI,LND17,-0.053700399
22,NWI,LND17,-0.046842295
23,NWI,LND17,-0.05200537
24,NWI,LND17,-0.056465137
25,NWI,LND17,-0.038227885
26,NWI,LND17,-0.027593468
27,NWI,LND17,-0.036410233
28,NWI,LND17,-0.031910782
29,NWI,LND17,-0.067978704
30,NWI,LND17,-0.077884357
31,NWI,LND17,-0.073732161
32,NWI,LND17,-0.064521726
33,NWI,LND17,-0.050213682
34,NWI,LND17,-0.040572696
35,NWI,LND17,-0.040735885
36,NWI,LND17,-0.047872136
37,NWI,LND17,-0.046379212
38,NWI,LND17,-0.042193857
39,NWI,LND17,-0.031027839
40,NWI,LND17,-0.051851739
41,NWI,LND17,-0.053699665
42,NWI,LND17,-0.039255366
43,NWI,LND17,-0.036651859
44,NWI,LND17,-0.030241931
45,NWI,LND17,-0.028098686
46,NWI,LND17,-0.029371694
47,NWI,LND17,-0.045588454
48,NWI,LND17,-0.031580823
49,NWI,LND17,-0.044029123
50,NWI,LND17,-0.040303456
51,NWI,LND17,-0.043393408
52,NWI,LND17,-0.04106993
53,NWI,LND17,-0.06418226
54,NWI,LND17,-0.031192537
55,NWI,LND17,-0.049286711
56,NWI,LND17,-0.026846207
57,NWI,LND17,-0.035327398
58,NWI,LND17,-0.043230862
59,NWI,LND17,-0.042881183
60,NWI,LND17,-0.029145402
61,NWI,LND17,-0.065959179
62,NWI,LND17,-0.037655367
63,NWI,LND17,-0.036097351
64,NWI,LND17,-0.028740596
65,NWI,LND17,-0.032734459
66,NWI,LND17,-0.029920218
67,NWI,LND17,-0.036837155
68,NWI,LND17,-0.037578152
69,NWI,LND17,-0.048016836
70,NWI,LND17,-0.055014296
71,NWI,LND17,-0.042861526
72,NWI,LND17,-0.036091688
73,NWI,LND17,-0.033504999
74,NWI,LND17,-0.053302208
75,NWI,LND17,-0.053680198
76,NWI,LND17,-0.069693403
77,NWI,LND17,-0.031613707
78,NWI,LND17,-0.058964158
79,NWI,LND17,-0.04130225
80,NWI,LND17,-0.034822484
81,NWI,LND17,-0.058333986
82,NWI,LND17,-0.034208897
83,NWI,LND17,-0.059990348
84,NWI,LND17,-0.055655495
85,NWI,LND17,-0.023893058
86,NWI,LND17,-0.016638858
87,NWI,LND17,-0.012935538
88,NWI,LND17,-0.039452188
89,NWI,LND17,-0.043492047
90,NWI,LND17,-0.042352371
91,NWI,LND17,-0.032532774
92,NWI,LND17,-0.045013407
93,NWI,LND17,-0.025157099
94,NWI,LND17,-0.036326028
95,NWI,LND17,-0.039511983
96,NWI,LND17,-0.024980648
97,NWI,LND17,-0.032681521
98,NWI,LND17,-0.030021825
99,NWI,LND17,-0.037249171
100,NWI,LND17,-0.027284343
101,NWI,LND17,-0.024413463
102,NWI,LND17,-0.057539324
103,NWI,LND17,-0.02044956
104,NWI,LND17,-0.023253372
105,NWI,LND17,-0.041820747
106,NWI,LND17,-0.034782587
107,NWI,LND17,-0.029343701
108,NWI,LND17,-0.042717031
109,NWI,LND17,-0.036191913
110,NWI,LND17,-0.026880771
111,NWI,LND17,-0.009064603
112,NWI,LND17,-0.025911251
113,NWI,LND17,-0.03548378
114,NWI,LND17,-0.037585824
115,NWI,LND17,-0.033414665
116,NWI,LND17,-0.016165555
117,NWI,LND17,-0.046136105
118,NWI,LND17,-0.043300939
119,NWI,LND17,-0.018601324
120,NWI,LND17,-0.022941425
121,NWI,LND17,-0.039678533
122,NWI,LND17,-0.017405408
123,NWI,LND17,-0.023084354
124,NWI,LND17,-0.034041535
125,NWI,LND17,-0.033066405
126,NWI,LND17,-0.042394277
127,NWI,LND17,-0.021560545
128,NWI,LND17,-0.045330448
129,NWI,LND17,-0.031648452
130,NWI,LND17,-0.038618527
131,NWI,LND17,-0.025800489
132,NWI,LND17,-0.016889029
133,NWI,LND17,-0.042050275
134,NWI,LND17,-0.041897004
135,NWI,LND17,-0.029609549
136,NWI,LND17,-0.046319832
137,NWI,LND17,-0.035078833
138,NWI,LND17,-0.034520091
139,NWI,LND17,-0.036537776
140,NWI,LND17,-0.050945912
141,NWI,LND17,-0.041306658
142,NWI,LND17,-0.048992503
143,NWI,LND17,-0.051236063
144,NWI,LND17,-0.043319751
145,NWI,LND17,-0.046534242
146,NWI,LND17,-0.043585342
147,NWI,LND17,-0.056357222
148,NWI,LND17,-0.036458669
149,NWI,LND17,-0.040149067
150,NWI,LND17,-0.031632159
151,NWI,LND17,-0.056771559
152,NWI,LND17,-0.052978476
153,NWI,LND17,-0.055013496
154,NWI,LND17,-0.043262977
155,NWI,LND17,-0.020788818
156,NWI,LND17,-0.024418979
157,NWI,LND17,-0.009367784
158,NWI,LND17,-0.028768874
159,NWI,LND17,-0.031447262
160,NWI,LND17,-0.045524771
161,NWI,LND17,-0.037632929
162,NWI,LND17,-0.043315975
163,NWI,LND17,-0.046843102
164,NWI,LND17,-0.051825249
165,NWI,LND17,-0.031585262
166,NWI,LND17,-0.070450749
167,NWI,LND17,-0.065943374
168,NWI,LND17,-0.0527186
169,NWI,LND17,-0.03031993
170,NWI,LND17,-0.045419715
171,NWI,LND17,-0.041073769
172,NWI,LND17,-0.024668161
173,NWI,LND17,-0.019730002
174,NWI,LND17,-0.032101535
175,NWI,LND17,-0.038726764
176,NWI,LND17,-0.029393773
177,NWI,LND17,-0.021711071
178,NWI,LND17,-0.029881403
179,NWI,LND17,-0.02619612
180,NWI,LND17,-0.031170193
181,NWI,LND17,-0.0249951
182,NWI,LND17,-0.028840067
183,NWI,LND17,-0.030310711
184,NWI,LND17,-0.034650561
185,NWI,LND17,-0.027686355
186,NWI,LND17,-0.038376461
187,NWI,LND17,-0.043800854
188,NWI,LND17,-0.042557229
189,NWI,LND17,-0.036133965
190,NWI,LND17,-0.038505802
191,NWI,LND17,-0.024408113
192,NWI,LND17,-0.036912112
193,NWI,LND17,-0.03369467
194,NWI,LND17,-0.014408172
195,NWI,LND17,-0.023876426
196,NWI,LND17,-0.026321199
197,NWI,LND17,-0.026486824
198,NWI,LND17,-0.027910206
199,NWI,LND17,-0.043930108
200,NWI,LND17,-0.047177628
201,NWI,LND17,-0.036073246
202,NWI,LND17,-0.031804883
203,NWI,LND17,-0.045489283
204,NWI,LND17,-0.05495666
205,NWI,LND17,-0.0596545
206,NWI,LND17,-0.03653694
207,NWI,LND17,-0.038301596
208,NWI,LND17,-0.03258295
209,NWI,LND17,-0.037218387
210,NWI,LND17,-0.036389739
211,NWI,LND17,-0.045489407
212,NWI,LND17,-0.026450794
213,NWI,LND17,-0.024211443
214,NWI,LND17,-0.024203542
215,NWI,LND17,-0.037742624
216,NWI,LND17,-0.046379443
217,NWI,LND17,-0.040469749
218,NWI,LND17,-0.016429956
219,NWI,LND17,-0.044313689
220,NWI,LND17,-0.031678296
221,NWI,LND17,-0.029650549
222,NWI,LND17,-0.030264261
223,NWI,LND17,-0.030877488
224,NWI,LND17,-0.031709322
225,NWI,LND17,-0.024284145
226,NWI,LND17,-0.013842049
227,NWI,LND17,-0.029058009
228,NWI,LND17,-0.027017053
229,NWI,LND17,-0.038621237
230,NWI,LND17,-0.043939295
231,NWI,LND17,-0.028394205
232,NWI,LND17,-0.018965557
233,NWI,LND17,-0.024975026
234,NWI,LND17,-0.029194997
235,NWI,LND17,-0.019055799
236,NWI,LND17,-0.01873834
237,NWI,LND17,-0.035662721
238,NWI,LND17,-0.02340229
239,NWI,LND17,-0.040731797
240,NWI,LND17,-0.024287926
241,NWI,LND17,-0.026979177
242,NWI,LND17,-0.036557898
243,NWI,LND17,-0.031662112
244,NWI,LND17,-0.024651063
245,NWI,LND17,-0.029459721
246,NWI,LND17,-0.024302242
247,NWI,LND17,-0.011717452
248,NWI,LND17,-0.038328765
249,NWI,LND17,-0.036177382
250,NWI,LND17,-0.010584137
251,NWI,LND17,-0.026663832
252,NWI,LND17,-0.035127512
253,NWI,LND17,-0.020331903
254,NWI,LND17,-0.056810532
255,NWI,LND17,-0.041349421
256,NWI,LND17,-0.027982987
257,NWI,LND17,-0.014985167
258,NWI,LND17,-0.020071622
259,NWI,LND17,-0.047861926
260,NWI,LND17,-0.032868536
261,NWI,LND17,-0.010867212
262,NWI,LND17,-0.02771759
263,NWI,LND17,-0.037433778
264,NWI,LND17,-0.022812308
265,NWI,LND17,-0.023961876
266,NWI,LND17,-0.034010527
267,NWI,LND17,-0.017118081
268,NWI,LND17,-0.036788335
269,NWI,LND17,-0.028852603
270,NWI,LND17,-0.01797484
271,NWI,LND17,-0.016851957
272,NWI,LND17,-0.032377789
273,NWI,LND17,-0.026285811
274,NWI,LND17,-0.033541334
275,NWI,LND17,-0.039813917
276,NWI,LND17,-0.056146902
277,NWI,LND17,-0.041687286
278,NWI,LND17,-0.026146533
279,NWI,LND17,-0.039360856
280,NWI,LND17,-0.027268015
281,NWI,LND17,-0.040590216
282,NWI,LND17,-0.041662445
283,NWI,LND17,-0.034303905
284,NWI,LND17,-0.053217157
285,NWI,LND17,-0.052653953
286,NWI,LND17,-0.022212144
287,NWI,LND17,-0.023733231
288,NWI,LND17,-0.021204596
289,NWI,LND17,-0.042555544
290,NWI,LND17,-0.03370978
291,NWI,LND17,-0.031749175
292,NWI,LND17,-0.018941181
293,NWI,LND17,-0.032851804
294,NWI,LND17,-0.033314032
295,NWI,LND17,-0.041295205
296,NWI,LND17,-0.043836485
297,NWI,LND17,-0.041757967
298,NWI,LND17,-0.026725607
299,NWI,LND17,-0.025217656
300,NWI,LND17,-0.030580863
301,NWI,LND17,-0.037700554
302,NWI,LND17,-0.046432124
303,NWI,LND17,-0.034408652
304,NWI,LND17,-0.045397739
305,NWI,LND17,-0.033824127
306,NWI,LND17,-0.030026757
307,NWI,LND17,-0.014516705
308,NWI,LND17,-0.041400399
309,NWI,LND17,-0.031489875
310,NWI,LND17,-0.015236547
311,NWI,LND17,-0.024011106
312,NWI,LND17,-0.018407403
313,NWI,LND17,-0.047945141
314,NWI,LND17,-0.030336558
315,NWI,LND17,-0.032021611
316,NWI,LND17,-0.029752511
317,NWI,LND17,-0.027268887
318,NWI,LND17,-0.012822257
319,NWI,LND17,-0.027133525
320,NWI,LND17,-0.037141189
321,NWI,LND17,-0.032739472
322,NWI,LND17,-0.036353664
323,NWI,LND17,-0.029940788
324,NWI,LND17,-0.027067738
325,NWI,LND17,-0.046241292
326,NWI,LND17,-0.047163337
327,NWI,LND17,-0.053751972
328,NWI,LND17,-0.040360469
329,NWI,LND17,-0.05684166
330,NWI,LND17,-0.025701296
331,NWI,LND17,-0.015051764
332,NWI,LND17,-0.034914899
333,NWI,LND17,-0.030348821
334,NWI,LND17,-0.039205964
335,NWI,LND17,-0.040128311
336,NWI,LND17,-0.041124102
337,NWI,LND17,-0.047280378
338,NWI,LND17,-0.027014401
339,NWI,LND17,-0.033037709
340,NWI,LND17,-0.025953053
341,NWI,LND17,-0.031801146
342,NWI,LND17,-0.025863658
343,NWI,LND17,-0.043215466
344,NWI,LND17,-0.038195363
345,NWI,LND17,-0.042424522
346,NWI,LND17,-0.037329289
347,NWI,LND17,-0.03533058
348,NWI,LND17,-0.034138669
349,NWI,LND17,-0.024074826
350,NWI,LND17,-0.044592903
351,NWI,LND17,-0.037483777
352,NWI,LND17,-0.04513774
353,NWI,LND17,-0.043015865
354,NWI,LND17,-0.050658287
355,NWI,LND17,-0.033606298
356,NWI,LND17,-0.033099155
357,NWI,LND17,-0.016020168
358,NWI,LND17,-0.028977162
359,NWI,LND17,-0.055407939
360,NWI,LND17,-0.037445256
361,NWI,LND17,-0.03251056
362,NWI,LND17,-0.029636295
363,NWI,LND17,-0.029599291
364,NWI,LND17,-0.048378606
365,NWI,LND17,-0.053398745
366,NWI,LND17,-0.036191686
367,NWI,LND17,-0.034801456
368,NWI,LND17,-0.022471822
369,NWI,LND17,-0.024385213
370,NWI,LND17,-0.026227661
371,NWI,LND17,-0.035826681
372,NWI,LND17,-0.032391605
373,NWI,LND17,-0.045923374
374,NWI,LND17,-0.038185066
375,NWI,LND17,-0.033996668
376,NWI,LND17,-0.025267041
377,NWI,LND17,-0.040224128
378,NWI,LND17,-0.043755775
379,NWI,LND17,-0.034759035
380,NWI,LND17,-0.031957669
381,NWI,LND17,-0.038414685
382,NWI,LND17,-0.020794587
383,NWI,LND17,-0.031952657
